UF,Município,Agropecuária_2019,Agropecuária_2020,Agropecuária_VrAbs,Agropecuária_Vr,Indústria_2019,Indústria_2020,Indústria_VrAbs,Indústria_Vr,Construção_2019,Construção_2020,Construção_VrAbs,Construção_Vr,Comércio_2019,Comércio_2020,Comércio_VrAbs,Comércio_Vr,Serviços_2019,Serviços_2020,Serviços_VrAbs,Serviços_Vr,Total_2019,Total_2020,Total_VrAbs,Total_Vr,Municipio_mapa,Latitude,Longitude,Ufs_indice,index_original
RS,SAO BORJA,1383,1364,-19,-1.37,1136,1140,4,0.35,940,831,-109,-11.6,2898,2981,83,2.86,4779,4378,-401,-8.39,11136,10694,-442,-3.97,SAO BORJA RS,-28.6592237,-56.0044295,22,4987
RS,SAO DOMINGOS DO SUL,2,0,-2,-100.0,265,266,1,0.38,24,6,-18,-75.0,74,58,-16,-21.62,202,193,-9,-4.46,567,523,-44,-7.76,SAO DOMINGOS DO SUL RS,-28.5297239,-51.8905306,22,4988
RS,SAO FRANCISCO DE ASSIS,241,228,-13,-5.39,34,30,-4,-11.76,11,19,8,72.73,584,562,-22,-3.77,1046,1024,-22,-2.1,1916,1863,-53,-2.77,SAO FRANCISCO DE ASSIS RS,-29.559214,-55.1209843,22,4989
RS,SAO FRANCISCO DE PAULA,216,226,10,4.63,105,129,24,22.86,4,7,3,75.0,171,199,28,16.37,412,302,-110,-26.7,908,863,-45,-4.96,SAO FRANCISCO DE PAULA RS,-29.448454,-50.5833027,22,4990
RS,SAO GABRIEL,7,4,-3,-42.86,2,1,-1,-50.0,1,1,0,0.0,111,126,15,13.51,839,757,-82,-9.77,960,889,-71,-7.4,SAO GABRIEL RS,-30.334214,-54.3227149,22,4991
RS,SAO JOAO DA URTIGA,7,7,0,0.0,50,50,0,0.0,12,9,-3,-25.0,250,256,6,2.4,265,229,-36,-13.58,584,551,-33,-5.65,SAO JOAO DA URTIGA RS,-27.8162722,-51.8297741,22,4993
RS,SAO JOAO DO POLESINE,14,16,2,14.29,164,142,-22,-13.41,7,49,42,600.0,74,66,-8,-10.81,319,350,31,9.72,578,623,45,7.79,SAO JOAO DO POLESINE RS,-29.6156424,-53.4455412,22,4994
RS,SAO JORGE,33,37,4,12.12,211,200,-11,-5.21,11,4,-7,-63.64,63,58,-5,-7.94,144,141,-3,-2.08,462,440,-22,-4.76,SAO JORGE RS,-28.5006499,-51.7050503,22,4995
RS,SAO JOSE DAS MISSOES,0,0,0,0.0,4,7,3,75.0,2,3,1,50.0,43,40,-3,-6.98,225,203,-22,-9.78,274,253,-21,-7.66,SAO JOSE DAS MISSOES RS,-27.7783652,-53.1185847,22,4996
RS,SAO JOSE DO HERVAL,35,40,5,14.29,44,52,8,18.18,0,0,0,0.0,47,51,4,8.51,213,178,-35,-16.43,339,321,-18,-5.31,SAO JOSE DO HERVAL RS,-29.0448214,-52.2948783,22,4997
RS,SAO JOSE DO INHACORA,2,5,3,150.0,358,451,93,25.98,3,4,1,33.33,60,55,-5,-8.33,231,218,-13,-5.63,654,733,79,12.08,SAO JOSE DO INHACORA RS,-27.725055,-54.127462,22,4999
RS,SAO JOSE DO NORTE,525,597,72,13.71,1596,2097,501,31.39,35,29,-6,-17.14,701,712,11,1.57,1295,1480,185,14.29,4152,4915,763,18.38,SAO JOSE DO NORTE RS,-32.0145182,-52.0406082,22,5000
RS,SAO JOSE DO OURO,94,92,-2,-2.13,169,168,-1,-0.59,26,37,11,42.31,420,398,-22,-5.24,637,679,42,6.59,1346,1374,28,2.08,SAO JOSE DO OURO RS,-27.7736185,-51.5947672,22,5001
RS,SAO JOSE DO SUL,20,15,-5,-25.0,94,108,14,14.89,4,4,0,0.0,61,61,0,0.0,192,180,-12,-6.25,371,368,-3,-0.81,SAO JOSE DO SUL RS,-29.537476,-51.4828905,22,5002
RS,SAO JOSE DOS AUSENTES,362,384,22,6.08,41,119,78,190.24,3,1,-2,-66.67,56,62,6,10.71,285,281,-4,-1.4,747,847,100,13.39,SAO JOSE DOS AUSENTES RS,-28.747731,-50.0645582,22,5003
RS,SAO LOURENCO DO SUL,388,415,27,6.96,536,525,-11,-2.05,39,42,3,7.69,1934,1917,-17,-0.88,2684,2477,-207,-7.71,5581,5376,-205,-3.67,SAO LOURENCO DO SUL RS,-31.3669286,-51.9814839,22,5005
RS,SAO LUIZ GONZAGA,596,576,-20,-3.36,1108,1086,-22,-1.99,89,145,56,62.92,2130,2135,5,0.23,2564,2424,-140,-5.46,6487,6366,-121,-1.87,SAO LUIZ GONZAGA RS,-28.4074546,-54.9609081,22,5006
RS,SAO MARCOS,64,48,-16,-25.0,3960,4057,97,2.45,65,65,0,0.0,976,969,-7,-0.72,1980,1956,-24,-1.21,7045,7095,50,0.71,SAO MARCOS RS,-29.515627,-56.841496,22,5007
RS,SAO MARTINHO,15,16,1,6.67,277,267,-10,-3.61,5,6,1,20.0,141,155,14,9.93,297,307,10,3.37,735,751,16,2.18,SAO MARTINHO RS,-27.7075144,-53.9663489,22,5008
RS,SAO MARTINHO DA SERRA,75,65,-10,-13.33,6,6,0,0.0,2,1,-1,-50.0,28,34,6,21.43,187,182,-5,-2.67,298,288,-10,-3.36,SAO MARTINHO DA SERRA RS,-29.5380766,-53.8544925,22,5009
RS,SAO MIGUEL DAS MISSOES,374,375,1,0.27,13,16,3,23.08,4,15,11,275.0,257,278,21,8.17,612,533,-79,-12.91,1260,1217,-43,-3.41,SAO MIGUEL DAS MISSOES RS,-28.5451471,-54.5469209,22,5010
RS,SAO NICOLAU,87,85,-2,-2.3,9,9,0,0.0,0,0,0,0.0,111,118,7,6.31,300,275,-25,-8.33,507,487,-20,-3.94,SAO NICOLAU RS,-28.1857386,-55.2615035,22,5011
RS,SAO PAULO DAS MISSOES,39,37,-2,-5.13,48,53,5,10.42,49,41,-8,-16.33,165,163,-2,-1.21,406,377,-29,-7.14,707,671,-36,-5.09,SAO PAULO DAS MISSOES RS,-28.0225895,-54.936466,22,5012
RS,SAO PEDRO DAS MISSOES,4,5,1,25.0,0,8,8,0.0,0,0,0,0.0,30,34,4,13.33,215,205,-10,-4.65,249,252,3,1.2,SAO PEDRO DAS MISSOES RS,-27.7729041,-53.2478857,22,5014
RS,SAO PEDRO DO BUTIA,205,209,4,1.95,114,137,23,20.18,1,28,27,2700.0,112,115,3,2.68,235,230,-5,-2.13,667,719,52,7.8,SAO PEDRO DO BUTIA RS,-28.12425,-54.892603,22,5015
RS,SAO PEDRO DO SUL,117,115,-2,-1.71,218,208,-10,-4.59,84,89,5,5.95,719,683,-36,-5.01,905,923,18,1.99,2043,2018,-25,-1.22,SAO PEDRO DO SUL RS,-29.6152729,-54.1790311,22,5016
RS,SAO SEPE,380,415,35,9.21,482,442,-40,-8.3,82,75,-7,-8.54,1037,1050,13,1.25,1568,1505,-63,-4.02,3549,3487,-62,-1.75,SAO SEPE RS,-30.167219,-53.5690914,22,5018
RS,SAO VALENTIM,6,5,-1,-16.67,48,48,0,0.0,7,7,0,0.0,114,107,-7,-6.14,283,262,-21,-7.42,458,429,-29,-6.33,SAO VALENTIM RS,-27.5588628,-52.5241756,22,5019
RS,SAO VALENTIM DO SUL,21,20,-1,-4.76,232,270,38,16.38,3,5,2,66.67,20,14,-6,-30.0,144,144,0,0.0,420,453,33,7.86,SAO VALENTIM DO SUL RS,-29.0503352,-51.7675031,22,5020
RS,SAO VALERIO DO SUL,2,5,3,150.0,7,9,2,28.57,0,0,0,0.0,19,27,8,42.11,207,176,-31,-14.98,235,217,-18,-7.66,SAO VALERIO DO SUL RS,-27.7881823,-53.9348211,22,5021
RS,SAO VENDELINO,6,7,1,16.67,254,275,21,8.27,110,116,6,5.45,69,65,-4,-5.8,187,181,-6,-3.21,626,644,18,2.88,SAO VENDELINO RS,-29.3684935,-51.3790426,22,5022
RS,SAO VICENTE DO SUL,331,318,-13,-3.93,38,39,1,2.63,11,9,-2,-18.18,295,321,26,8.81,465,409,-56,-12.04,1140,1096,-44,-3.86,SAO VICENTE DO SUL RS,-29.688161,-54.682643,22,5023
RS,SARANDI,30,30,0,0.0,3359,4093,734,21.85,669,833,164,24.51,3031,3126,95,3.13,5820,5850,30,0.52,12909,13932,1023,7.92,SARANDI RS,-27.942,-52.923085,22,5026
RS,SEBERI,149,134,-15,-10.07,1076,1422,346,32.16,42,47,5,11.9,642,614,-28,-4.36,891,885,-6,-0.67,2800,3102,302,10.79,SEBERI RS,-27.4828134,-53.4013251,22,5027
RS,SEDE NOVA,16,16,0,0.0,21,17,-4,-19.05,23,7,-16,-69.57,98,85,-13,-13.27,218,195,-23,-10.55,376,320,-56,-14.89,SEDE NOVA RS,-27.636739,-53.94929,22,5028
RS,SEGREDO,2,2,0,0.0,15,24,9,60.0,5,4,-1,-20.0,88,86,-2,-2.27,299,274,-25,-8.36,409,390,-19,-4.65,SEGREDO RS,-29.3431272,-52.9793788,22,5029
RS,SELBACH,90,81,-9,-10.0,279,297,18,6.45,0,0,0,0.0,293,288,-5,-1.71,421,371,-50,-11.88,1083,1037,-46,-4.25,SELBACH RS,-28.6299869,-52.9530657,22,5030
RS,SENADOR SALGADO FILHO,32,33,1,3.12,1,5,4,400.0,0,0,0,0.0,95,91,-4,-4.21,179,176,-3,-1.68,307,305,-2,-0.65,SENADOR SALGADO FILHO RS,-28.0270233,-54.5435136,22,5031
RS,SENTINELA DO SUL,50,44,-6,-12.0,173,174,1,0.58,2,2,0,0.0,69,76,7,10.14,233,239,6,2.58,527,535,8,1.52,SENTINELA DO SUL RS,-30.6118857,-51.5817117,22,5032
RS,SERAFINA CORREA,209,326,117,55.98,2808,3124,316,11.25,150,141,-9,-6.0,946,971,25,2.64,1698,1620,-78,-4.59,5811,6182,371,6.38,SERAFINA CORREA RS,-28.7120266,-51.9343269,22,5033
RS,SERIO,4,6,2,50.0,18,13,-5,-27.78,12,3,-9,-75.0,39,40,1,2.56,152,122,-30,-19.74,225,184,-41,-18.22,SERIO RS,-29.3844988,-52.2685744,22,5034
RS,SERTAO,125,99,-26,-20.8,61,79,18,29.51,9,9,0,0.0,158,151,-7,-4.43,493,466,-27,-5.48,846,804,-42,-4.96,SERTAO RS,-27.9853815,-52.257587,22,5035
RS,SERTAO SANTANA,16,14,-2,-12.5,203,220,17,8.37,1,1,0,0.0,178,177,-1,-0.56,346,323,-23,-6.65,744,735,-9,-1.21,SERTAO SANTANA RS,-30.4617134,-51.6041992,22,5036
RS,SETE DE SETEMBRO,3,2,-1,-33.33,3,5,2,66.67,0,0,0,0.0,18,16,-2,-11.11,158,142,-16,-10.13,182,165,-17,-9.34,SETE DE SETEMBRO RS,-28.1297132,-54.462746,22,5037
RS,SEVERIANO DE ALMEIDA,14,17,3,21.43,57,52,-5,-8.77,4,2,-2,-50.0,113,115,2,1.77,314,315,1,0.32,502,501,-1,-0.2,SEVERIANO DE ALMEIDA RS,-27.4332178,-52.1155068,22,5038
RS,SILVEIRA MARTINS,22,29,7,31.82,43,44,1,2.33,0,0,0,0.0,45,52,7,15.56,201,199,-2,-1.0,311,324,13,4.18,SILVEIRA MARTINS RS,-29.643191,-53.5867044,22,5039
RS,SINIMBU,4,5,1,25.0,187,169,-18,-9.63,12,7,-5,-41.67,217,193,-24,-11.06,434,429,-5,-1.15,854,803,-51,-5.97,SINIMBU RS,-29.5346879,-52.5199906,22,5040
RS,SOBRADINHO,100,68,-32,-32.0,171,197,26,15.2,64,6,-58,-90.62,342,358,16,4.68,1462,931,-531,-36.32,2139,1560,-579,-27.07,SOBRADINHO RS,-29.4131826,-53.0256794,22,5041
RS,SOLEDADE,13,14,1,7.69,161,147,-14,-8.7,6,12,6,100.0,220,204,-16,-7.27,1008,1038,30,2.98,1408,1415,7,0.5,SOLEDADE RS,-28.8272467,-52.5109157,22,5042
RS,TABAI,63,51,-12,-19.05,149,167,18,12.08,11,36,25,227.27,116,119,3,2.59,371,326,-45,-12.13,710,699,-11,-1.55,TABAI RS,-29.6877843,-51.7180847,22,5043
RS,TAPEJARA,262,230,-32,-12.21,3285,3025,-260,-7.91,59,36,-23,-38.98,405,422,17,4.2,884,864,-20,-2.26,4895,4577,-318,-6.5,TAPEJARA RS,-28.069233,-52.0117161,22,5044
RS,TAPERA,113,112,-1,-0.88,423,489,66,15.6,111,112,1,0.9,762,695,-67,-8.79,768,723,-45,-5.86,2177,2131,-46,-2.11,TAPERA RS,-28.6262957,-52.8680873,22,5045
RS,TAPES,270,272,2,0.74,246,298,52,21.14,6,6,0,0.0,558,539,-19,-3.41,820,748,-72,-8.78,1900,1863,-37,-1.95,TAPES RS,-30.6747721,-51.3986199,22,5046
RS,TAQUARI,288,301,13,4.51,1510,1567,57,3.77,135,130,-5,-3.7,1120,1181,61,5.45,2143,2823,680,31.73,5196,6002,806,15.51,TAQUARI RS,-29.79433,-51.865346,22,5048
RS,TAVARES,5,3,-2,-40.0,6,8,2,33.33,7,5,-2,-28.57,72,68,-4,-5.56,551,672,121,21.96,641,756,115,17.94,TAVARES RS,-31.287471,-51.0897986,22,5050
RS,TENENTE PORTELA,94,93,-1,-1.06,273,266,-7,-2.56,54,59,5,9.26,828,768,-60,-7.25,1458,1349,-109,-7.48,2707,2535,-172,-6.35,TENENTE PORTELA RS,-27.371058,-53.758484,22,5051
RS,TEUTONIA,181,214,33,18.23,5602,3794,-1808,-32.27,211,193,-18,-8.53,1932,1989,57,2.95,3156,3204,48,1.52,11082,9394,-1688,-15.23,TEUTONIA RS,-29.4514561,-51.8087983,22,5053
RS,TIO HUGO,9,8,-1,-11.11,68,98,30,44.12,4,10,6,150.0,270,251,-19,-7.04,287,255,-32,-11.15,638,622,-16,-2.51,TIO HUGO RS,-28.5768433,-52.5969066,22,5054
RS,TIRADENTES DO SUL,5,5,0,0.0,35,41,6,17.14,5,7,2,40.0,144,147,3,2.08,258,237,-21,-8.14,447,437,-10,-2.24,TIRADENTES DO SUL RS,-27.402229,-54.081367,22,5055
RS,TOROPI,26,26,0,0.0,8,8,0,0.0,0,0,0,0.0,68,64,-4,-5.88,177,174,-3,-1.69,279,272,-7,-2.51,TOROPI RS,-29.478246,-54.224398,22,5056
RS,TORRES,14,9,-5,-35.71,583,553,-30,-5.15,842,774,-68,-8.08,3148,3362,214,6.8,5176,4828,-348,-6.72,9763,9526,-237,-2.43,TORRES RS,-29.3373663,-49.7299648,22,5057
RS,TRAVESSEIRO,29,20,-9,-31.03,324,286,-38,-11.73,0,0,0,0.0,16,13,-3,-18.75,143,133,-10,-6.99,512,452,-60,-11.72,TRAVESSEIRO RS,-29.2977561,-52.0562096,22,5059
RS,TRES ARROIOS,8,9,1,12.5,97,173,76,78.35,6,6,0,0.0,71,83,12,16.9,211,192,-19,-9.0,393,463,70,17.81,TRES ARROIOS RS,-27.4995057,-52.149354,22,5060
RS,TRES CACHOEIRAS,4,4,0,0.0,499,481,-18,-3.61,107,70,-37,-34.58,865,852,-13,-1.5,949,1038,89,9.38,2424,2445,21,0.87,TRES CACHOEIRAS RS,-29.4521243,-49.9190608,22,5061
RS,TRES DE MAIO,43,41,-2,-4.65,1502,1568,66,4.39,84,71,-13,-15.48,1945,1808,-137,-7.04,2601,2517,-84,-3.23,6175,6005,-170,-2.75,TRES DE MAIO RS,-27.7799415,-54.2356626,22,5063
RS,TRES FORQUILHAS,1,13,12,1200.0,3,3,0,0.0,5,5,0,0.0,41,28,-13,-31.71,252,226,-26,-10.32,302,275,-27,-8.94,TRES FORQUILHAS RS,-29.5375482,-50.0650535,22,5064
RS,TRES PALMEIRAS,65,64,-1,-1.54,61,68,7,11.48,16,17,1,6.25,145,152,7,4.83,245,254,9,3.67,532,555,23,4.32,TRES PALMEIRAS RS,-27.6166217,-52.8412626,22,5065
RS,TRES PASSOS,128,122,-6,-4.69,1629,1748,119,7.31,97,121,24,24.74,1889,1862,-27,-1.43,2289,2399,110,4.81,6032,6252,220,3.65,TRES PASSOS RS,-27.4556106,-53.9294399,22,5066
RS,TRINDADE DO SUL,31,36,5,16.13,1429,1712,283,19.8,125,139,14,11.2,199,230,31,15.58,417,458,41,9.83,2201,2575,374,16.99,TRINDADE DO SUL RS,-27.5218951,-52.8986017,22,5067
RS,TUCUNDUVA,38,36,-2,-5.26,136,123,-13,-9.56,4,6,2,50.0,326,296,-30,-9.2,466,474,8,1.72,970,935,-35,-3.61,TUCUNDUVA RS,-27.6581837,-54.4416605,22,5069
RS,TUNAS,2,4,2,100.0,1,0,-1,-100.0,9,4,-5,-55.56,96,95,-1,-1.04,235,181,-54,-22.98,343,284,-59,-17.2,TUNAS RS,-29.1053032,-52.9569329,22,5070
RS,TUPANCI DO SUL,5,4,-1,-20.0,9,10,1,11.11,0,0,0,0.0,25,23,-2,-8.0,139,132,-7,-5.04,178,169,-9,-5.06,TUPANCI DO SUL RS,-27.9239665,-51.5377991,22,5071
RS,TUPANCIRETA,974,914,-60,-6.16,84,92,8,9.52,40,38,-2,-5.0,1291,1294,3,0.23,1291,1196,-95,-7.36,3680,3534,-146,-3.97,TUPANCIRETA RS,-29.0798756,-53.8386668,22,5072
RS,TUPANDI,56,55,-1,-1.79,2055,2460,405,19.71,78,84,6,7.69,119,113,-6,-5.04,585,584,-1,-0.17,2893,3296,403,13.93,TUPANDI RS,-29.4779269,-51.4209232,22,5073
RS,TUPARENDI,73,73,0,0.0,241,233,-8,-3.32,14,10,-4,-28.57,540,469,-71,-13.15,515,460,-55,-10.68,1383,1245,-138,-9.98,TUPARENDI RS,-27.7622992,-54.4829323,22,5074
RS,TURUCU,83,78,-5,-6.02,28,31,3,10.71,6,7,1,16.67,61,62,1,1.64,265,250,-15,-5.66,443,428,-15,-3.39,TURUCU RS,-31.4191603,-52.1765159,22,5075
RS,UBIRETAMA,2,2,0,0.0,4,4,0,0.0,0,0,0,0.0,47,42,-5,-10.64,148,129,-19,-12.84,201,177,-24,-11.94,UBIRETAMA RS,-28.0455687,-54.68158,22,5076
RS,UNIAO DA SERRA,15,20,5,33.33,51,45,-6,-11.76,1,1,0,0.0,10,9,-1,-10.0,126,115,-11,-8.73,203,190,-13,-6.4,UNIAO DA SERRA RS,-28.7531756,-52.0152854,22,5077
RS,UNISTALDA,77,74,-3,-3.9,0,0,0,0.0,0,0,0,0.0,22,22,0,0.0,186,160,-26,-13.98,285,256,-29,-10.18,UNISTALDA RS,-29.0476115,-55.1503792,22,5078
RS,URUGUAIANA,2746,2741,-5,-0.18,957,930,-27,-2.82,631,694,63,9.98,6295,6247,-48,-0.76,10030,9160,-870,-8.67,20659,19772,-887,-4.29,URUGUAIANA RS,-29.7560726,-57.0867546,22,5079
RS,VACARIA,5624,5962,338,6.01,1987,2074,87,4.38,339,345,6,1.77,4148,4309,161,3.88,5302,5309,7,0.13,17400,17999,599,3.44,VACARIA RS,-28.5102901,-50.9356044,22,5080
RS,VALE VERDE,38,56,18,47.37,65,63,-2,-3.08,0,0,0,0.0,36,34,-2,-5.56,227,223,-4,-1.76,366,376,10,2.73,VALE VERDE RS,-29.7830651,-52.1843582,22,5081
RS,VALE DO SOL,6,9,3,50.0,58,51,-7,-12.07,4,2,-2,-50.0,141,145,4,2.84,479,409,-70,-14.61,688,616,-72,-10.47,VALE DO SOL RS,-29.6036459,-52.6867334,22,5082
RS,VANINI,6,5,-1,-16.67,90,89,-1,-1.11,0,1,1,0.0,42,37,-5,-11.9,290,272,-18,-6.21,428,404,-24,-5.61,VANINI RS,-28.4762692,-51.8452978,22,5084
RS,VENANCIO AIRES,59,61,2,3.39,7305,7988,683,9.35,373,342,-31,-8.31,3449,3366,-83,-2.41,4867,4645,-222,-4.56,16053,16402,349,2.17,VENANCIO AIRES RS,-29.614306,-52.193159,22,5085
RS,VERANOPOLIS,56,48,-8,-14.29,3789,3742,-47,-1.24,166,167,1,0.6,1167,1105,-62,-5.31,2275,2195,-80,-3.52,7453,7257,-196,-2.63,VERANOPOLIS RS,-28.9351293,-51.5516741,22,5087
RS,VIADUTOS,10,8,-2,-20.0,58,57,-1,-1.72,9,5,-4,-44.44,117,125,8,6.84,390,318,-72,-18.46,584,513,-71,-12.16,VIADUTOS RS,-27.5706489,-52.0210682,22,5089
RS,VICENTE DUTRA,2,2,0,0.0,17,9,-8,-47.06,0,0,0,0.0,58,51,-7,-12.07,224,206,-18,-8.04,301,268,-33,-10.96,VICENTE DUTRA RS,-27.1669307,-53.4048541,22,5091
RS,VICTOR GRAEFF,32,34,2,6.25,110,146,36,32.73,2,1,-1,-50.0,107,102,-5,-4.67,316,278,-38,-12.03,567,561,-6,-1.06,VICTOR GRAEFF RS,-28.563163,-52.749535,22,5092
RS,VILA LANGARO,14,17,3,21.43,272,293,21,7.72,6,6,0,0.0,56,62,6,10.71,149,119,-30,-20.13,497,497,0,0.0,VILA LANGARO RS,-28.1073953,-52.1446254,22,5094
RS,VILA MARIA,94,91,-3,-3.19,635,976,341,53.7,113,128,15,13.27,218,212,-6,-2.75,518,521,3,0.58,1578,1928,350,22.18,VILA MARIA RS,-28.53429,-52.1548439,22,5095
RS,VILA NOVA DO SUL,88,90,2,2.27,130,122,-8,-6.15,0,0,0,0.0,159,155,-4,-2.52,268,243,-25,-9.33,645,610,-35,-5.43,VILA NOVA DO SUL RS,-30.343232,-53.8833913,22,5096
RS,VISTA ALEGRE DO PRATA,15,9,-6,-40.0,74,74,0,0.0,2,2,0,0.0,28,26,-2,-7.14,131,127,-4,-3.05,250,238,-12,-4.8,VISTA ALEGRE DO PRATA RS,-28.8080826,-51.7868557,22,5098
RS,VISTA GAUCHA,31,37,6,19.35,64,53,-11,-17.19,1,1,0,0.0,88,76,-12,-13.64,267,265,-2,-0.75,451,432,-19,-4.21,VISTA GAUCHA RS,-27.2897171,-53.7024746,22,5099
RS,VITORIA DAS MISSOES,31,25,-6,-19.35,6,7,1,16.67,0,0,0,0.0,101,91,-10,-9.9,31,173,142,458.06,169,296,127,75.15,VITORIA DAS MISSOES RS,-28.3525794,-54.4995706,22,5100
MS,AGUA CLARA,1780,1834,54,3.03,980,1175,195,19.9,200,172,-28,-14.0,737,700,-37,-5.02,938,1339,401,42.75,4635,5220,585,12.62,AGUA CLARA MS,-20.4385757,-52.8797496,11,5103
MS,ALCINOPOLIS,321,329,8,2.49,6,6,0,0.0,1,3,2,200.0,91,111,20,21.98,371,300,-71,-19.14,790,749,-41,-5.19,ALCINOPOLIS MS,-18.3264121,-53.7094463,11,5104
MS,AMAMBAI,1237,1196,-41,-3.31,514,577,63,12.26,143,154,11,7.69,1578,1586,8,0.51,2615,2411,-204,-7.8,6087,5924,-163,-2.68,AMAMBAI MS,-23.1082701,-55.2284854,11,5105
MS,ANAURILANDIA,609,627,18,2.96,144,131,-13,-9.03,7,6,-1,-14.29,207,207,0,0.0,597,596,-1,-0.17,1564,1567,3,0.19,ANAURILANDIA MS,-22.185169,-52.719056,11,5107
MS,ANGELICA,294,301,7,2.38,4976,5242,266,5.35,1,12,11,1100.0,163,186,23,14.11,684,643,-41,-5.99,6118,6384,266,4.35,ANGELICA MS,-22.1588196,-53.7728504,11,5108
MS,ANTONIO JOAO,391,398,7,1.79,6,5,-1,-16.67,0,0,0,0.0,177,171,-6,-3.39,635,474,-161,-25.35,1209,1048,-161,-13.32,ANTONIO JOAO MS,-22.1892837,-55.9508227,11,5109
MS,APARECIDA DO TABOADO,728,718,-10,-1.37,4186,4365,179,4.28,207,88,-119,-57.49,692,694,2,0.29,1679,1821,142,8.46,7492,7686,194,2.59,APARECIDA DO TABOADO MS,-20.0840304,-51.1013943,11,5110
MS,ARAL MOREIRA,537,593,56,10.43,30,22,-8,-26.67,102,107,5,4.9,309,328,19,6.15,439,764,325,74.03,1417,1814,397,28.02,ARAL MOREIRA MS,-22.951141,-55.6268421,11,5112
MS,BANDEIRANTES,205,189,-16,-7.8,1905,1765,-140,-7.35,51,62,11,21.57,1420,1361,-59,-4.15,2586,2759,173,6.69,6167,6136,-31,-0.5,BANDEIRANTES MS,-19.9179623,-54.3646768,11,5113
MS,BATAGUASSU,595,571,-24,-4.03,3070,3425,355,11.56,43,49,6,13.95,812,849,37,4.56,1717,1575,-142,-8.27,6237,6469,232,3.72,BATAGUASSU MS,-21.715899,-52.422058,11,5114
MS,BATAYPORA,355,354,-1,-0.28,724,750,26,3.59,10,6,-4,-40.0,250,256,6,2.4,176,632,456,259.09,1515,1998,483,31.88,BATAYPORA MS,-22.2976466,-53.2685608,11,5115
MS,BELA VISTA,855,879,24,2.81,452,496,44,9.73,14,12,-2,-14.29,520,559,39,7.5,1056,1038,-18,-1.7,2897,2984,87,3.0,BELA VISTA MS,-22.107327,-56.5317344,11,5116
MS,BODOQUENA,376,293,-83,-22.07,131,254,123,93.89,16,32,16,100.0,189,192,3,1.59,705,712,7,0.99,1417,1483,66,4.66,BODOQUENA MS,-20.5508775,-56.6769653,11,5117
MS,BONITO,45,72,27,60.0,1119,1311,192,17.16,0,0,0,0.0,27,25,-2,-7.41,732,611,-121,-16.53,1923,2019,96,4.99,BONITO MS,-21.1264766,-56.4902208,11,5118
MS,BRASILANDIA,1193,1348,155,12.99,218,212,-6,-2.75,161,164,3,1.86,340,354,14,4.12,1089,1040,-49,-4.5,3001,3118,117,3.9,BRASILANDIA MS,-21.255575,-52.0365617,11,5119
MS,CAARAPO,1799,1721,-78,-4.34,1144,1562,418,36.54,29,78,49,168.97,1151,1219,68,5.91,2119,2253,134,6.32,6242,6833,591,9.47,CAARAPO MS,-22.6349267,-54.8240903,11,5120
MS,CAMAPUA,996,1014,18,1.81,59,59,0,0.0,32,15,-17,-53.12,578,586,8,1.38,990,869,-121,-12.22,2655,2543,-112,-4.22,CAMAPUA MS,-19.5291747,-54.0434641,11,5121
MS,CAMPO GRANDE,2,2,0,0.0,0,0,0,0.0,0,0,0,0.0,40,34,-6,-15.0,518,500,-18,-3.47,560,536,-24,-4.29,CAMPO GRANDE MS,-20.4845788,-54.6123204,11,5122
MS,CARACOL,0,0,0,0.0,6,6,0,0.0,0,1,1,0.0,88,92,4,4.55,405,285,-120,-29.63,499,384,-115,-23.05,CARACOL MS,-22.0169949,-57.0298349,11,5123
MS,CASSILANDIA,796,796,0,0.0,820,832,12,1.46,8,25,17,212.5,972,932,-40,-4.12,1489,1473,-16,-1.07,4085,4058,-27,-0.66,CASSILANDIA MS,-19.1128242,-51.7345354,11,5124
MS,CHAPADAO DO SUL,2997,2778,-219,-7.31,327,328,1,0.31,159,304,145,91.19,2232,2271,39,1.75,3204,2743,-461,-14.39,8919,8424,-495,-5.55,CHAPADAO DO SUL MS,-18.7949051,-52.6199512,11,5125
MS,CORGUINHO,311,312,1,0.32,27,22,-5,-18.52,12,10,-2,-16.67,57,52,-5,-8.77,322,290,-32,-9.94,729,686,-43,-5.9,CORGUINHO MS,-19.827429,-54.8322243,11,5126
MS,CORONEL SAPUCAIA,107,134,27,25.23,51,46,-5,-9.8,10,10,0,0.0,238,240,2,0.84,729,729,0,0.0,1135,1159,24,2.11,CORONEL SAPUCAIA MS,-23.27186,-55.5288174,11,5127
MS,COSTA RICA,1386,1391,5,0.36,1378,1183,-195,-14.15,94,73,-21,-22.34,1360,1408,48,3.53,1883,1580,-303,-16.09,6101,5635,-466,-7.64,COSTA RICA MS,-18.5333859,-53.1394286,11,5129
MS,COXIM,1049,1038,-11,-1.05,453,435,-18,-3.97,119,58,-61,-51.26,1671,1630,-41,-2.45,2312,2268,-44,-1.9,5604,5429,-175,-3.12,COXIM MS,-18.504915,-54.7450251,11,5130
MS,DEODAPOLIS,180,184,4,2.22,277,137,-140,-50.54,26,39,13,50.0,476,527,51,10.71,661,604,-57,-8.62,1620,1491,-129,-7.96,DEODAPOLIS MS,-22.276272,-54.168163,11,5131
