Municipio_mapa,UF,Latitude,Longitude,Pop_2018,Area,Pop_por_Area,Leitos_por_Mil_Hab,Dominios_Internet_por_Mil_Hab,Atração_Geral,Coef_Gestao_Empresarial,PIB,media_KMG2
SERTAOZINHO PB,PB,-6.7523657,-35.4407316,4958,32.798,151.16775413134943,0.0,0.199044585987261,148.100108308727,,42365,7.580353474838901e-05
SERTAOZINHO SP,SP,-21.1614356,-47.9720115,124453,403.089,308.74819208661114,1.30169622267041,25.7838890434368,28784.0345950775,752.0,5119743,0.023021446829491813
SETE BARRAS SP,SP,-24.3878438,-47.9265798,12884,1062.699,12.123846921847107,0.0,2.5716957605985,0.0,,367439,0.0008980561238793766
SETE DE SETEMBRO RS,RS,-28.1297132,-54.462746,1990,129.276,15.393421826170362,0.0,1.01522842639594,0.0,,68573,0.00031995013379794077
SETE LAGOAS MG,MG,-19.466111,-44.246944,254143,905.829,280.5639916584698,1.36537303801403,16.7002411910709,86539.5887242245,859.0,7497797,0.022165133242567144
SETE QUEDAS MS,MS,-23.978822,-55.0428349,10812,833.733,12.968180460651071,5.91934887162412,1.57538689648781,1445.50166666667,,212280,0.06133605987235377
SETUBINHA MG,MG,-17.6001378,-42.1620269,12134,534.655,22.695008930992884,0.0,0.815793767335618,1561.99798129304,,72177,0.00026481725912776426
SEVERIANO DE ALMEIDA RS,RS,-27.4332178,-52.1155068,3685,167.598,21.987135884676427,8.41248303934871,2.73448181569593,205.568518518519,,98670,0.08721908317437012
SEVERIANO MELO RN,RN,-5.7811362,-37.9576772,2799,157.85,17.732024073487487,5.35905680600214,8.19672131147541,296.540740740741,,38429,0.05738779938144995
SEVERINIA SP,SP,-20.810753,-48.80538,17328,140.46,123.36608287056812,0.0,2.80064014631916,2461.65688792125,,611863,0.0010737165018465547
SIDROLANDIA MS,MS,-20.9361042,-54.9640262,56081,5286.405,10.608532641748033,0.695422692177386,4.42209312407873,4345.84602155627,187.0,1505898,0.009081373654861226
SIGEFREDO PACHECO PI,PI,-4.9148779,-41.7304149,10024,1031.489,9.717990206390954,1.59616919393456,0.697141718952296,532.010740740741,,55740,0.01661627383799892
SILVA JARDIM RJ,RJ,-22.6509706,-42.3947353,21773,937.755,23.218217978043302,1.83713773940201,8.45044548544135,1983.35216846389,,403439,0.021454918213557567
SILVANIA GO,GO,-16.6599718,-48.608326,20573,2349.384,8.756763475021538,1.9442959218393,4.10727228799227,4412.08275284033,72.0,620031,0.02141721582085783
SILVANOPOLIS TO,TO,-11.1513516,-48.1711295,5378,1258.831,4.272217636839258,3.53291186314615,0.555247084952804,2626.10881678562,,115222,0.036493126297401306
SILVEIRA MARTINS RS,RS,-29.643191,-53.5867044,2394,119.285,20.06958125497757,3.7593984962406,5.45302013422819,0.0,,51384,0.04018426567509462
SILVEIRANIA MG,MG,-21.158611,-43.215556,2258,157.456,14.34051417538868,0.0,1.32684652808492,90.9624074074075,,24798,0.0003888516230402411
SILVEIRAS SP,SP,-22.66384,-44.852157,6264,414.782,15.101908954583372,0.319284802043423,1.90415741034592,201.446519564503,,63119,0.0038495422693046798
SILVES AM,AM,-2.8372614,-58.2105199,9110,3723.382,2.4467003385631663,2.1953896816685,0.109039363210119,1028.22903517397,,97990,0.02262198566296732
SILVIANOPOLIS MG,MG,-22.029723,-45.835277,6227,312.166,19.94772012326775,0.0,1.28246232766912,1134.58113945578,,119957,0.00041923870927588553
SIMAO DIAS SE,SE,-10.7388301,-37.809016,40486,564.36,71.73789779573322,0.0,1.82788262029444,9058.04253369506,80.0,482034,0.000738161606750183
SIMOES PI,PI,-7.5970469,-40.8176003,14615,1075.518,13.588800931272187,3.55798836811495,0.410032119182669,3319.28519911127,,114365,0.03670894415725002
SIMONESIA MG,MG,-20.1233838,-42.0024294,19528,486.543,40.13622639725574,0.0,1.22243162023124,4100.71511225079,,174262,0.0004267032689302876
SIMPLICIO MENDES PI,PI,-7.860528,-41.9081183,12663,1353.39,9.356504776893578,2.52704730316671,0.236016049091338,13701.2395975485,83.0,128654,0.026078111545406513
SINIMBU RS,RS,-29.5346879,-52.5199906,10183,510.045,19.96490505739689,4.71373858391437,3.44081793157688,2380.4820426968,,196756,0.049478354493994195
SINOP MT,MT,-11.8508224,-55.5175957,139935,3941.958,35.498856152196446,1.83656697752528,21.3082883437299,237237.536335466,893.0,5117868,0.027239897016693028
SIQUEIRA CAMPOS PR,PR,-23.687481,-49.830416,20778,278.035,74.73159853975218,2.59890268553278,8.80281690140845,11047.8885171812,78.0,471995,0.029409527355784646
SIRINHAEM PE,PE,-8.591935,-35.1155161,45359,374.321,121.17674402451372,1.10231707048215,0.806715360296522,2518.80462005091,,562758,0.011804811741026761
SITIO DO MATO BA,BA,-13.0843136,-43.4686989,12965,1627.791,7.964781719520504,1.38835325877362,0.384260682446972,0.0,,99448,0.014412712954592885
SITIO DO QUINTO BA,BA,-10.3675979,-38.2041664,10316,700.166,14.733648877551891,0.0,0.500700981373923,2280.32105339105,,74128,0.00017601901339347437
SITIO NOVO DO TOCANTINS TO,TO,-5.6028662,-47.6349901,9078,324.096,28.0102191943128,0.0,0.553771181747702,3628.69518502642,,87257,0.00019705897159021126
SITIO NOVO MA,MA,-5.881254,-46.7017184,18001,3114.871,5.779051524124113,1.66657407921782,0.165920026547204,4700.7226908006,,135367,0.01722413594431747
SOBRADINHO BA,BA,-9.469775,-40.7957473,22806,1154.905,19.747078764054187,1.53468385512584,2.19912897244621,0.0,,384852,0.0165610931511737
SOBRADINHO RS,RS,-29.4131826,-53.0256794,14927,128.379,116.27291067853776,10.2498827627789,9.48753925302332,17145.1380787549,129.0,338794,0.10811975771198629
SOBRADO PB,PB,-7.1442879,-35.2357401,7751,61.743,125.53649806455792,0.0,0.0,237.178518518519,,78120,3.531651569596111e-05
SOBRAL CE,CE,-3.6879135,-40.3456372,230813,2639.891,87.43277658054821,3.36202900183265,4.49919151801607,491120.606737117,592.0,4305354,0.03775494284770192
SOBRALIA MG,MG,-19.2345745,-42.0978033,5594,206.787,27.05199069574006,0.0,0.900414190527643,216.615461428279,,49481,0.0002786411181592875
SOCORRO DO PIAUI PI,PI,-7.8631876,-42.4994689,4576,761.854,6.006400176411753,2.62237762237762,0.0,317.330151278038,,29524,0.02694516540160068
SOCORRO SP,SP,-22.5902619,-46.5249112,40648,449.029,90.52422003924023,1.72210194843535,22.5582246067553,8284.53308934817,195.0,747443,0.024444309064246057
SOLEDADE PB,PB,-7.058292,-36.366791,14837,560.044,26.4925612987551,1.48277953764238,1.00073387150577,7974.20801868024,,167758,0.01558881020000303
SOLEDADE RS,RS,-28.8272467,-52.5109157,30967,1215.218,25.482670599020093,3.77821551974683,8.48332365653829,24960.5876256516,237.0,748891,0.041555316706569236
SOLIDAO PE,PE,-7.6008705,-37.6514396,5993,138.398,43.30264888220928,2.16919739696312,0.166472448809722,0.0,,38876,0.022342612961923636
SOLONOPOLE CE,CE,-5.7329092,-39.0098669,18291,1536.165,11.906924060891896,1.42146410803127,1.20061122025759,4355.06436797378,,163393,0.015014015575729702
SOMBRIO SC,SC,-29.107985,-49.632776,40702,290.673,140.02676547185325,2.84998280182792,16.0085120789302,26219.4297271531,368.0,803521,0.03418884823933346
SONORA MS,MS,-17.5852028,-54.7548288,18828,4075.423,4.619888536723673,1.16847248778415,2.02345128151914,1952.28409090909,81.0,620157,0.012856478598006548
SOORETAMA ES,ES,-19.1918129,-40.1037067,29449,587.036,50.16557757956923,0.0,2.22813435317592,9427.71022462492,,486198,0.0008539618701582024
SOROCABA SP,SP,-23.5003451,-47.4582864,889472,1253.395,709.6501900837326,2.45201647719096,34.6179229246245,549826.131273437,3003.0,38705164,0.05253284613909664
SORRISO MT,MT,-12.5444887,-55.7233972,87815,9347.556,9.394434224304192,1.82201218470649,15.3687730448551,47217.7385645302,660.0,5640821,0.025636358630158125
SOSSEGO PB,PB,-6.767694,-36.2455081,3516,154.751,22.72037014300392,0.0,0.562587904360056,0.0,,29401,0.00017341278668079517
SOUSA PB,PB,-6.7662029,-38.2319607,69161,738.547,93.64468341215928,3.10868842266595,3.67202350095041,101287.960105187,241.0,1048435,0.03344532132684847
SOUTO SOARES BA,BA,-12.0878456,-41.6495346,16905,1026.634,16.46643302286891,0.709849157054126,0.765651687378526,4955.83242738924,,93720,0.007550436061337678
SUCUPIRA DO NORTE MA,MA,-6.478392,-44.191889,10639,1074.435,9.901948465937911,1.87987592818874,0.0,237.669444444444,,64419,0.019335448345537534
SUCUPIRA DO RIACHAO MA,MA,-6.4136163,-43.5453433,5645,863.908,6.534260592563097,2.83436669619132,0.0,239.444444444444,,39206,0.029126670231461652
SUCUPIRA TO,TO,-11.9850885,-48.9113689,1946,1025.519,1.897575764076531,0.0,0.0,14.4033333333333,,35155,1.589288414351655e-05
SUD MENNUCCI SP,SP,-20.6906175,-50.9240834,7708,594.744,12.9601980011568,2.85417747794499,2.33221041720653,213.833333333333,,291720,0.030108066538441308
SUL BRASIL SC,SC,-26.7379101,-52.9650177,2500,112.959,22.131923972414768,0.0,1.6253555465258,146.324444444444,,82176,0.0004997513475420557
SULINA PR,PR,-25.7001327,-52.7207833,3033,170.759,17.761874923137288,0.0,1.00637370010064,258.726666666666,,92803,0.00032838384896176386
SUME PB,PB,-7.671521,-36.8788755,16864,838.07,20.12242414118152,2.43121442125237,2.82918778733938,12975.8676072787,,160226,0.02584623750010807
SUMIDOURO RJ,RJ,-22.0498059,-42.6742601,15577,413.37,37.68294748046544,1.60493034602298,2.43231133585099,690.973684210526,,370886,0.017342578146787968
SURUBIM PE,PE,-7.8424353,-35.7539722,64520,252.855,255.1660042316743,3.08431494110353,3.24171518997066,47088.3679151351,209.0,696185,0.03291328800810071
SUSSUAPARA PI,PI,-7.0110259,-41.3830041,6692,205.741,32.52633164998712,0.0,0.445765230312036,2801.84930440103,,53406,0.00015101544479368287
SUZANAPOLIS SP,SP,-20.5011185,-51.0246771,3911,330.587,11.830471252650588,0.0,1.76633863234923,456.439071236128,,310647,0.0006431645487386198
TABAI RS,RS,-29.6877843,-51.7180847,4667,94.754,49.25385735694535,0.0,3.60245814791269,2094.45274454229,,76112,0.0010597237497141853
TABAPORA MT,MT,-11.3085286,-56.8212723,9565,8448.004,1.1322201078503276,1.56821745948772,2.21308883970914,167.776666666667,,370096,0.016902785563551192
TABAPUA SP,SP,-20.9648397,-49.0332398,12328,345.792,35.65148991301129,2.43348475016223,4.99717901184815,1152.67259186224,,255914,0.026529856097223217
TABATINGA AM,AM,-4.2327349,-69.9263372,64488,3266.062,19.744879307251363,0.790844808336435,0.182248952068526,61723.915696782,57.0,414692,0.008361321135091665
TABATINGA SP,SP,-21.7373768,-48.6880522,16345,368.604,44.342980542804746,2.14132762312634,9.57807953443259,982.628100520857,,235917,0.024824156916244816
TABIRA PE,PE,-7.583661,-37.537735,28371,388.005,73.12019175010631,1.23365408339502,1.92752505782575,9799.66868601944,,226458,0.013320607930443963
TABOCAS DO BREJO VELHO BA,BA,-12.7020751,-44.0091066,12517,1437.189,8.709362512515751,2.55652312854518,1.11838951909251,3404.907941961,,204895,0.026666432393330476
TABOLEIRO GRANDE RN,RN,-5.9289208,-38.044508,2545,124.093,20.508811939432523,5.50098231827112,2.72798129384256,608.044674329502,,23365,0.057282076710820126
TABULEIRO DO NORTE CE,CE,-5.2440865,-38.1284605,30695,861.828,35.61615542776517,2.01987294347614,1.56367071700818,9160.3372653218,,282336,0.021316778425227337
TABULEIRO MG,MG,-21.3592212,-43.2479134,3792,211.084,17.96441227189176,0.0,1.33333333333333,421.789141714973,,50139,0.00040215403535609533
TACAIMBO PE,PE,-8.308673,-36.300035,12890,227.601,56.63419756503706,0.0,0.854435295945316,1240.52794238941,,114877,0.00029511906291906123
TACARATU PE,PE,-9.1051762,-38.1499125,25417,1264.53,20.09995808719445,0.668843687295904,0.58218513487289,3138.4342114218,,150257,0.0071026517493614555
TACIMA PB,PB,-6.4895383,-35.6364852,10887,246.005,44.25519806507998,0.0,0.0916506278068005,814.256528084375,,72496,5.885919458073968e-05
TACURU MS,MS,-23.635954,-55.014137,11427,1785.322,6.400526067566523,0.700096263236195,0.60595567867036,2381.28903162737,,191659,0.007449098196724002
TAGUAI SP,SP,-23.4534312,-49.4054454,13569,145.332,93.3655354636281,2.13722455597317,3.31914279529548,1354.54933333333,,188491,0.02297918836736625
TAGUATINGA TO,TO,-12.402404,-46.4365769,16538,2437.399,6.785101659596973,2.84193977506349,0.95906012108134,3205.0967432213,,219250,0.029558803368373316
TAIACU SP,SP,-21.143144,-48.511203,6268,107.059,58.54715624095125,0.0,3.9714058776807,912.59768707483,,79971,0.001166476527734178
TAILANDIA PA,PA,-2.936096,-48.9523366,103664,4430.477,23.397932096250585,0.38586201574317,0.883965431309303,5086.85993208885,99.0,873776,0.0046094100088657575
TAIO SC,SC,-27.1167574,-50.0002159,18302,694.599,26.34901576305177,1.96699814227953,20.6034248437075,8113.10515165905,141.0,524992,0.026302461166230192
TAIOBEIRAS MG,MG,-15.8080842,-42.2270207,33858,1220.046,27.75141265165412,2.39234449760766,5.03925934606821,45199.8499292071,143.0,396171,0.026182729845409373
TAIPAS DO TOCANTINS TO,TO,-12.193349,-46.9918003,2131,1116.202,1.9091526444138247,0.0,0.465549348230912,0.0,,23362,0.00014306400756825124
TAIPU RN,RN,-5.6228594,-35.5991764,12261,352.818,34.75162831828308,0.489356496207487,0.325759426663409,3327.25990513529,,106612,0.005166604549136497
TAIUVA SP,SP,-21.1238184,-48.4512476,5568,132.459,42.03564876678821,0.718390804597701,4.13223140495868,3081.84824561403,,100596,0.008599447667144548
TALISMA TO,TO,-12.797836,-49.0929839,2773,2156.894,1.2856450061987286,0.0,0.358037952022914,0.0,,65862,0.00013167802438308635
TAMANDARE PE,PE,-8.7500009,-35.1045787,23149,213.75,108.29941520467835,0.691174564776016,3.67709936719685,16319.594276381,,277281,0.008270275118019043
TAMARANA PR,PR,-23.7223793,-51.0936013,14548,472.155,30.8119155785706,1.09980753368161,1.41920659593161,0.0,,265191,0.011818839037926887
TAMBAU SP,SP,-21.70292,-47.270344,23182,561.788,41.26467635478152,1.55292899663532,8.48881802904296,1382.22787671233,125.0,489396,0.01858587531087341
TAMBOARA PR,PR,-23.1995071,-52.5000131,5080,193.347,26.274004768628423,1.77165354330709,5.2734375,568.581231884058,,105113,0.019743302852224497
TAMBORIL CE,CE,-4.8330075,-40.3210323,25731,1961.31,13.119292717622406,1.51568147370876,0.342844082130205,7846.43661811589,,193676,0.015751184546064993
TAMBORIL DO PIAUI PI,PI,-8.4007816,-42.9112793,2908,1587.296,1.8320464488035,0.0,0.342583076396026,72.2592592592592,,20437,0.00010674357983814992
TANABI SP,SP,-20.6251635,-49.6519879,25830,747.218,34.56822506952456,2.78745644599303,9.24250009627604,1849.12425302376,,1201448,0.03180088643324112
TANGARA DA SERRA MT,MT,-14.6213903,-57.4907268,101764,11601.104,8.771923775530329,1.77862505404662,10.0240963855422,91021.1720346694,548.0,2969299,0.022461853037064976
TANGARA RN,RN,-6.19649,-35.798888,15581,339.483,45.89625990108488,1.09107246004749,0.699434094232848,6825.80721513626,,132679,0.011464365435072312
TANGARA SC,SC,-27.0997957,-51.2477143,8691,390.0,22.284615384615385,3.56690829593833,6.33932687874597,614.648900731712,83.0,392208,0.03861372768074059
TANHACU BA,BA,-14.019662,-41.247271,20416,1277.513,15.981050682067425,0.0,1.07827280301916,4072.06717300535,,207657,0.0004007706744793617
TANQUE DO PIAUI PI,PI,-6.5971682,-42.2840316,2756,398.723,6.912066773173356,0.0,0.0,804.522477650065,,22189,1.0031210532228382e-05
TANQUE NOVO BA,BA,-13.5474243,-42.4907587,17285,729.516,23.69379150011789,1.73560890945907,1.0365081193136,2554.57740740741,,137825,0.018182017629220483
TANQUINHO BA,BA,-11.9747061,-39.1057638,7909,243.839,32.4353364310057,2.52876469844481,1.13665066936095,1275.63135900605,,48412,0.026315807833593753
TAPARUBA MG,MG,-19.7621023,-41.614796,3119,193.082,16.153758506748428,0.0,0.643086816720257,905.072670384138,,33696,0.00019826570061805732
TAPAUA AM,AM,-5.6232283,-63.1879157,17299,84946.166,0.2036466248517914,2.02323833747615,0.116577290743763,1967.22489331437,,216816,0.020909855666029858
TAPEJARA PR,PR,-23.7334411,-52.8701739,16062,591.399,27.1593289809418,0.0,3.08546744831842,3440.23838412584,59.0,449044,0.0010811754660444012
TAPEJARA RS,RS,-28.069233,-52.0117161,23651,238.082,99.33972328861483,3.88989894719039,15.9678155198872,10771.9815761989,237.0,792303,0.04485213274821413
TAPERA RS,RS,-28.6262957,-52.8680873,10593,179.935,58.87125906577375,3.30406872462947,9.5427059712774,3616.03963604864,152.0,396618,0.03682808993016147
TAPEROA BA,BA,-13.537334,-39.0986475,20889,452.004,46.21419279475403,1.24467423045622,0.379614691088545,5768.64939647579,,177260,0.01297098428810886
TAPEROA PB,PB,-7.206294,-36.824499,15185,628.409,24.16419879409748,3.42443200526836,0.845473465140479,3569.33770907961,,114271,0.03546121112142136
TAPES RS,RS,-30.6747721,-51.3986199,17266,805.452,21.436410859989174,2.83794741109695,6.76300578034682,3318.54211861769,96.0,340702,0.031224600077266594
TAPIRA PR,PR,-23.323146,-53.0712033,5584,434.371,12.85537017894841,0.0,5.23560209424084,151.083333333333,,120999,0.0015448341720851466
TAPIRAI MG,MG,-19.8882788,-46.0202739,1879,407.92,4.60629535202981,0.0,0.533333333333333,354.10162601626,,46785,0.00017294545022338598
TAPIRAI SP,SP,-23.9638345,-47.5067136,7850,755.1,10.395974043173087,0.0,7.3011400025618,629.158536585365,,144531,0.0021433563927204303
TAPIRAMUTA BA,BA,-11.8447604,-40.7970527,17046,714.692,23.850833645822256,1.9359380499824,0.470311581422693,1545.80111111111,,123508,0.020071777222852773
TAPIRATIBA SP,SP,-21.46824,-46.7493221,12970,221.891,58.452122889166304,1.85042405551272,6.09567901234568,3443.52565119238,,290820,0.020870253079454684
TAPURAH MT,MT,-12.742385,-56.512037,13359,4489.391,2.9756820023027624,1.57197395014597,3.72126960963152,3813.37592592593,116.0,784902,0.017558141807558214
TAQUARACU DE MINAS MG,MG,-19.669445,-43.687777,4055,329.287,12.314485539969692,0.0,2.45278390973755,76.2399999999998,,48171,0.0007198771976198864
TAQUARAL DE GOIAS GO,GO,-16.0520569,-49.6038591,3537,204.218,17.319726958446367,13.0053717839977,5.38396146217059,601.355575628396,,56586,0.1351231079017492
TAQUARAL SP,SP,-21.07373,-48.412553,2810,53.892,52.14131967638981,0.0,1.42298114549982,0.0,,39700,0.00042294991528864397
TAQUARANA AL,AL,-9.64529,-36.492844,19886,153.702,129.38022927483053,0.0502866338127326,1.55155155155155,849.536940646447,,236317,0.001064873439153824
TAQUARI RS,RS,-29.79433,-51.865346,26838,349.967,76.68723051030526,6.03621730382294,8.15278088005361,3143.49591624263,152.0,690912,0.06462470630388203
TAQUARITINGA DO NORTE PE,PE,-7.9027766,-36.0442227,28416,475.183,59.80011911200527,1.97072072072072,2.29365768896612,3506.75284206904,,224949,0.020993807086187092
TAQUARITINGA SP,SP,-21.407486,-48.5054848,56984,594.335,95.87858699218454,2.17604941738032,12.7673714955314,12845.4452213571,223.0,1365758,0.02659925019809511
TAQUARITUBA SP,SP,-23.5337307,-49.2452541,23180,448.515,51.681660591061615,2.11389128559103,9.38926694805754,8820.09275731263,142.0,624712,0.024664413336342672
TAQUARIVAI SP,SP,-23.9257829,-48.7005328,5792,231.792,24.98792020432112,0.0,2.22146274777854,2760.94482604671,,202555,0.0007238336064311712
TAQUARUSSU MS,MS,-22.4870022,-53.3524041,3583,1041.121,3.4414827863427977,1.11638291934133,2.50836120401338,589.005,,108408,0.012228179895323711
TARAUACA AC,AC,-8.1602019,-70.7665368,41976,20171.075,2.080999649250226,1.00057175528874,0.681278924988841,12018.5285844314,58.0,428699,0.010663580777208196
TARRAFAS CE,CE,-6.6819901,-39.7575709,8926,454.391,19.64387498872117,1.79251624467847,0.116387337057728,949.877965663642,,53218,0.018466326270766414
TARTARUGALZINHO AP,AP,1.5052391,-50.9123126,16855,6684.705,2.521427647143741,1.0679323642836,0.231013572047358,3011.4768221791,,187177,0.011118034438538638
TARUMA SP,SP,-22.7474736,-50.5783374,14812,302.913,48.89852862042897,0.0,5.13333333333333,4067.96174489464,69.0,1128852,0.0019713574302782904
TARUMIRIM MG,MG,-19.2818607,-42.0070412,14350,731.753,19.6104423213844,3.62369337979094,1.25645679184699,6327.99404517138,,138437,0.037635522588721985
TASSO FRAGOSO MA,MA,-8.4729347,-45.7461798,8459,4382.975,1.929967658953108,1.89147653386925,1.0562140593827,275.619069941848,,489540,0.019947390180315293
TATUI SP,SP,-23.3518451,-47.848026,120533,523.749,230.13504560390567,1.21958301875835,18.0017410442981,43448.1352297714,491.0,3671217,0.0193083750614466
TAUA CE,CE,-6.0031372,-40.2947268,58517,4018.162,14.56312612582569,1.69181605345455,1.51208821080888,33679.4776047513,,514266,0.01803780398174041
